BotName Bulent
Time LocX LocY LocZ Health Shoot AltSh EnVis Jump Crouch RotPitch RotYaw Weapon ELocX ELocY ELocZ HVic WVic HTaken WTaken EName
1645470 -549.91 -1164.62 -16.54 43 0 0 0 0 0 56043 47648 AssaultRifle 2338.31 -1638.19 50.0 1 1 0 0 Gorge
1645716 -602.37 -1263.53 -43.52 43 0 0 0 0 0 55786 32314 AssaultRifle 2338.31 -1638.19 50.0 1 0 0 0 Gorge
1645965 -696.57 -1215.77 -30.49 43 0 0 0 0 0 58357 17982 AssaultRifle 2338.31 -1638.19 50.0 0 0 0 0 Gorge
1646213 -721.12 -1099.95 1.1 43 0 0 0 0 0 58614 17944 AssaultRifle 2338.31 -1638.19 50.0 0 0 0 0 Gorge
1646462 -706.89 -987.98 31.63 43 0 0 0 0 0 63756 6376 AssaultRifle 2338.31 -1638.19 50.0 0 0 0 0 Gorge
1646708 -603.79 -907.39 50.01 43 0 0 1 0 0 64270 6750 AssaultRifle 157.0 -364.44 49.9 0 0 0 0 Gorge
1646913 -526.04 -845.77 50.01 43 0 0 1 0 0 64527 7282 AssaultRifle 188.29 -293.37 34.9 0 0 0 0 Gorge
1647162 -444.22 -777.64 50.01 43 1 1 1 0 0 65298 7028 AssaultRifle 181.87 -307.19 49.9 0 0 0 0 Gorge
1647412 -332.91 -701.95 50.01 43 0 0 1 0 0 64784 4446 AssaultRifle 138.22 -402.08 49.9 0 0 0 0 Gorge
1647664 -231.39 -655.12 50.01 43 0 0 1 0 0 64527 3708 AssaultRifle 92.68 -501.96 49.9 0 0 0 0 Gorge
1647905 -114.05 -630.19 50.01 43 1 0 1 0 0 64013 830 AssaultRifle 23.58 -582.04 49.9 0 0 0 0 Gorge
1648152 -25.95 -645.02 50.01 43 0 0 1 0 0 63499 2680 AssaultRifle -68.05 -606.02 49.9 0 0 0 0 Gorge
1648400 78.51 -604.8 50.01 43 0 0 0 0 0 64013 7056 AssaultRifle -68.05 -606.02 49.9 0 0 0 0 Gorge
1648646 177.16 -523.76 50.01 43 0 0 0 0 0 63756 7608 AssaultRifle -68.05 -606.02 49.9 0 0 0 0 Gorge
1648898 258.28 -439.94 50.01 43 0 0 0 0 0 62985 11838 AssaultRifle -68.05 -606.02 49.9 0 0 0 0 Gorge
1649141 307.73 -330.76 50.01 43 0 0 0 0 0 62213 12694 AssaultRifle -68.05 -606.02 49.9 0 0 0 0 Gorge
1649399 345.89 -220.15 50.88 43 0 0 0 0 0 61185 16264 AssaultRifle -68.05 -606.02 49.9 0 0 0 0 Gorge
1649641 331.28 -92.37 39.11 43 0 0 0 0 0 60157 22530 AssaultRifle -68.05 -606.02 49.9 0 0 0 0 Gorge
1649844 300.98 4.57 -17.32 43 0 0 0 0 0 59900 25252 AssaultRifle -68.05 -606.02 49.9 0 1 0 0 Gorge
1650093 243.84 115.11 -152.21 43 0 0 0 0 0 60157 29292 AssaultRifle -68.05 -606.02 49.9 0 1 0 0 Gorge
1650342 164.62 205.53 -351.79 43 0 0 0 0 0 60414 32804 AssaultRifle -68.05 -606.02 49.9 0 1 0 0 Gorge
1650592 63.5 267.61 -590.15 43 0 0 0 0 0 58871 43458 AssaultRifle -68.05 -606.02 49.9 0 1 0 0 Gorge
1650841 8.61 175.97 -590.15 43 0 0 0 0 0 60414 50720 AssaultRifle -68.05 -606.02 49.9 0 1 0 0 Gorge
WEAPON_PICKED at 1650888 20.0 108.0 -587.0
1651091 59.89 71.8 -590.15 43 0 0 0 0 0 61699 60614 AssaultRifle -68.05 -606.02 49.9 0 1 0 1 Gorge
1651342 167.79 12.16 -590.15 43 0 0 0 0 0 61699 60768 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1651587 280.86 2.8 -590.15 43 0 0 0 0 0 64784 2572 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1651839 394.61 20.4 -590.15 43 0 0 0 0 0 20 232 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1652083 524.84 30.43 -590.15 43 0 0 0 0 0 65041 1398 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1652328 633.24 45.06 -590.15 43 0 0 0 0 0 65041 1436 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1652574 752.34 41.46 -590.15 43 0 0 0 0 0 20 55156 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1652846 813.63 -65.82 -590.15 43 0 0 0 0 0 20 52658 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1653073 863.49 -164.85 -590.15 43 0 0 0 0 0 64527 61802 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1653317 962.5 -229.07 -590.15 43 0 0 0 0 0 20 51944 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1653563 1003.59 -350.16 -590.15 43 0 0 0 0 0 0 51754 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1653814 1030.54 -455.17 -590.15 43 0 0 0 0 0 0 51754 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1654057 1050.02 -574.94 -590.15 43 0 0 0 0 0 257 49964 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1654305 1058.88 -694.63 -590.15 43 0 0 0 0 0 0 49304 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1654552 1059.76 -814.16 -590.15 43 0 0 0 0 0 514 49266 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1654797 1065.81 -942.73 -590.15 43 1 0 0 0 0 1285 49990 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1655043 1074.68 -1056.6 -590.15 43 0 0 0 0 0 1028 49814 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1655297 1081.62 -1179.83 -547.69 43 0 0 0 0 0 514 49652 RocketLauncher -68.05 -606.02 49.9 0 1 0 0 Gorge
1655546 1089.61 -1297.64 -488.78 43 0 0 0 0 0 20 50174 RocketLauncher -68.05 -606.02 49.9 0 1 0 0 Gorge
1655787 1101.45 -1417.57 -462.0 43 0 0 0 0 0 64527 50212 RocketLauncher -68.05 -606.02 49.9 0 1 0 0 Gorge
1656037 1113.39 -1537.49 -462.0 43 0 0 0 0 0 64270 50174 RocketLauncher -68.05 -606.02 49.9 0 1 0 0 Gorge
1656285 1124.97 -1655.51 -462.0 43 0 0 0 0 0 64270 50174 RocketLauncher -68.05 -606.02 49.9 0 1 0 0 Gorge
1656534 1136.43 -1772.07 -462.0 43 0 0 0 0 0 64270 50308 RocketLauncher -68.05 -606.02 49.9 0 1 0 0 Gorge
WEAPON_PICKED at 1656733 1166.0 -1932.0 -460.0
1656785 1161.18 -1893.81 -462.0 43 0 0 0 0 0 64013 55864 RocketLauncher -68.05 -606.02 49.9 0 1 0 1 Gorge
1657035 1243.28 -1965.58 -462.0 43 0 0 0 0 0 64013 786 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1657277 1364.68 -1931.52 -462.0 43 0 0 0 0 0 64527 4940 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1657526 1466.57 -1879.9 -462.0 43 0 0 0 0 0 64527 4940 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1657778 1544.97 -1799.81 -462.0 43 0 0 0 0 0 62213 26714 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1658023 1443.89 -1750.84 -462.0 43 0 0 0 0 0 62985 31726 RocketLauncher -68.05 -606.02 49.9 0 1 0 0 Gorge
WEAPON_PICKED at 1658071 1388.0 -1758.0 -500.1
1658272 1323.06 -1725.31 -462.0 43 0 0 0 0 0 64013 28626 RocketLauncher -68.05 -606.02 49.9 0 1 0 1 Gorge
1658526 1214.47 -1676.74 -462.0 43 0 0 0 0 0 63756 26744 RocketLauncher -68.05 -606.02 49.9 0 0 0 0 Gorge
1658771 1126.17 -1590.7 -462.0 43 0 0 0 0 0 63242 20710 FlakCannon -68.05 -606.02 49.9 0 0 0 0 Gorge
1658969 1092.18 -1502.96 -462.0 43 0 0 1 0 0 63499 18542 FlakCannon 1029.8 -175.4 -590.15 0 0 0 0 Rylisa
1659216 1069.31 -1383.72 -462.0 43 0 0 1 0 0 64013 17280 FlakCannon 1025.21 -190.29 -605.15 0 0 0 0 Rylisa
1659464 1061.28 -1269.8 -502.7 43 0 0 1 0 0 64013 16864 FlakCannon 1025.21 -190.29 -605.15 0 0 0 0 Rylisa
1659667 1056.49 -1167.79 -553.7 43 0 0 1 0 0 64013 16864 FlakCannon 1025.21 -190.29 -605.15 0 0 0 0 Rylisa
1659912 1050.79 -1047.9 -590.1 43 0 0 1 0 0 64527 16940 FlakCannon 1025.21 -190.29 -605.15 0 0 0 0 Rylisa
1660162 1045.24 -934.29 -590.1 43 0 0 1 0 0 64784 16666 FlakCannon 1025.21 -190.29 -605.15 0 0 0 0 Rylisa
1660408 1041.93 -805.59 -590.1 43 0 0 1 0 0 65041 16582 FlakCannon 1025.21 -190.29 -605.15 0 0 0 0 Rylisa
1660657 1039.6 -683.65 -590.1 43 0 0 1 0 0 64784 16582 FlakCannon 1025.21 -190.29 -605.15 0 0 0 0 Rylisa
1660904 1037.71 -572.34 -590.1 43 0 0 1 0 0 64527 16544 FlakCannon 1024.55 -144.53 -605.15 0 0 0 0 Rylisa
1661110 1035.7 -466.37 -590.1 43 1 0 1 0 0 64270 16658 FlakCannon 1024.53 -143.74 -605.15 0 0 0 0 Rylisa
1661359 1030.88 -348.37 -590.1 43 0 0 1 0 0 64270 16940 FlakCannon 1028.58 -133.34 -590.15 0 0 0 0 Rylisa
1661608 1024.99 -225.58 -590.1 43 0 0 1 0 0 64270 16082 FlakCannon 1053.15 -9.17 -590.15 0 0 0 0 Rylisa
1661854 1032.2 -114.1 -590.1 43 0 0 1 0 0 64270 14812 FlakCannon 1086.12 60.56 -590.15 0 0 0 0 Rylisa
1662058 1051.96 -16.98 -590.1 43 0 0 1 0 0 64013 12512 FlakCannon 1119.26 129.52 -590.15 0 0 0 0 Rylisa
1662309 1108.5 86.05 -590.1 43 0 0 1 0 0 63756 11028 FlakCannon 1146.65 186.47 -590.15 0 0 0 0 Rylisa
1662556 1161.31 201.47 -590.1 43 0 0 1 0 0 63242 13384 FlakCannon 1175.98 247.48 -590.15 0 0 0 0 Rylisa
1662804 1159.76 204.58 -590.1 43 0 0 1 0 0 63242 14444 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1663052 1157.05 305.1 -590.1 43 0 0 0 0 0 62471 21410 FlakCannon 1177.6 250.86 -590.15 0 1 0 0 Rylisa
1663301 1089.83 403.46 -590.1 43 0 0 0 0 0 63242 23894 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1663551 1013.64 492.4 -590.1 43 0 0 0 0 0 63242 22070 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1663798 971.28 603.73 -590.1 43 0 0 0 0 0 64013 17464 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1664014 959.61 702.25 -590.1 43 0 0 0 0 0 64013 17350 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1664256 914.84 809.7 -590.1 43 0 0 0 0 0 62985 36932 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1664506 827.83 747.82 -590.1 43 0 0 0 0 0 64013 44206 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1664751 773.79 635.23 -590.1 43 0 0 0 0 0 64013 50210 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1665012 799.33 524.29 -590.1 43 0 0 0 0 0 64270 53410 FlakCannon 1177.6 250.86 -590.15 0 1 0 0 Rylisa
1665246 853.35 412.93 -590.1 43 0 0 0 0 0 64270 54664 FlakCannon 1177.6 250.86 -590.15 0 1 0 0 Rylisa
1665499 912.05 313.85 -590.1 43 0 0 0 0 0 64013 56814 FlakCannon 1177.6 250.86 -590.15 0 1 0 0 Rylisa
1665743 1015.49 242.14 -590.1 43 0 0 0 0 0 64270 61802 FlakCannon 1177.6 250.86 -590.15 0 1 0 0 Rylisa
WEAPON_PICKED at 1665940 1140.36 183.62 -607.19
1665992 1122.65 199.9 -590.1 43 0 0 0 0 0 64784 61386 FlakCannon 1177.6 250.86 -590.15 0 1 0 1 Rylisa
1666240 1232.13 159.99 -590.1 43 0 0 0 0 0 0 63128 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1666486 1349.75 131.63 -590.1 43 0 0 0 0 0 0 63930 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1666732 1475.6 126.99 -542.1 43 0 0 0 0 0 1028 646 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1666979 1585.29 133.39 -475.92 43 0 0 0 0 0 1028 646 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1667228 1715.85 137.64 -462.1 43 0 0 0 0 0 0 65082 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1667476 1824.57 131.69 -462.1 43 0 0 0 0 0 20 64522 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1667726 1948.77 118.8 -462.1 43 0 0 0 0 0 20 64370 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1667971 2065.6 105.24 -462.1 43 0 0 0 0 0 20 64178 FlakCannon 1177.6 250.86 -590.15 0 0 0 0 Rylisa
1668173 2164.75 94.87 -462.1 43 0 0 0 0 0 65298 64594 FlakCannon 1177.6 250.86 -590.15 0 1 0 0 Rylisa
1668425 2280.75 82.73 -462.1 43 0 0 0 0 0 65298 63806 FlakCannon 1177.6 250.86 -590.15 1 1 0 0 Rylisa
1668667 2389.91 43.8 -462.1 43 0 0 1 0 0 65298 58698 FlakCannon 3497.77 -1600.21 -366.15 1 1 0 0 Abaddon
1668914 2489.64 -32.07 -462.1 43 0 0 1 0 0 65041 58118 FlakCannon 3493.37 -1492.71 -366.15 0 1 0 0 Abaddon
1669162 2575.05 -113.47 -462.1 43 0 0 1 0 0 64784 56004 FlakCannon 3489.31 -1385.2 -366.15 0 1 0 0 Abaddon
1669411 2653.46 -214.89 -462.1 43 1 1 1 0 0 64270 57968 FlakCannon 3551.69 -1298.17 -366.15 0 1 0 0 Abaddon
1669656 2756.14 -271.05 -462.1 43 0 0 1 0 0 63242 906 FlakCannon 3558.56 -1201.79 -366.15 0 1 0 0 Abaddon
1669903 2855.1 -219.34 -462.1 43 0 0 1 0 0 61956 15592 FlakCannon 2815.45 -219.5 -462.15 0 1 0 0 Rylisa
1670152 2871.07 -107.25 -462.1 43 0 0 1 0 0 62471 10644 FlakCannon 2904.45 -173.76 -462.15 1 0 0 0 Rylisa
1670401 2959.72 -24.15 -462.1 43 0 0 0 0 0 62471 4078 FlakCannon 2904.45 -173.76 -462.15 1 0 0 0 Rylisa
1670649 3071.8 22.58 -462.1 43 0 0 0 0 0 64270 2668 FlakCannon 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1670902 3187.79 46.42 -462.1 43 0 0 0 0 0 64784 1446 FlakCannon 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1671108 3283.15 59.93 -398.1 43 0 0 0 0 0 64784 1292 FlakCannon 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
BOT_KILLED at 1671127
1672353 706.88 -2419.7 -142.15 100 0 0 0 0 0 0 7936 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1672601 795.8 -2335.52 -142.15 100 0 0 0 0 0 20 7220 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1672848 902.37 -2282.57 -142.15 100 0 0 0 0 0 65298 2380 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1673096 1025.43 -2250.24 -136.29 100 0 0 0 0 0 60157 4294 AssaultRifle 2904.45 -173.76 -462.15 1 0 0 0 Rylisa
1673345 1139.13 -2208.48 -169.95 100 0 0 0 0 0 60414 5248 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1673588 1249.63 -2160.98 -269.81 100 0 0 0 0 0 61185 6970 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1673836 1357.27 -2103.04 -439.22 100 0 0 0 0 0 63242 8380 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1674087 1451.36 -2020.77 -462.15 100 0 0 0 0 0 63242 8380 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1674335 1537.8 -1934.77 -462.15 100 0 0 0 0 0 64013 6460 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1674583 1645.73 -1882.57 -462.15 100 0 0 0 0 0 64527 2598 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1674830 1759.96 -1852.58 -462.15 100 0 0 0 0 0 64527 2598 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1675034 1854.24 -1830.67 -462.15 100 0 0 0 0 0 64784 2220 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1675244 1946.51 -1810.82 -462.15 100 0 0 0 0 0 64784 1802 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1675492 2066.14 -1787.13 -462.15 100 0 0 0 0 0 64784 2464 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1675743 2187.39 -1755.51 -462.15 100 0 0 0 0 0 64784 4018 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1675989 2296.51 -1697.82 -462.15 100 0 0 0 0 0 64527 6970 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1676238 2382.13 -1626.75 -462.15 100 0 0 0 0 0 64527 7934 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1676483 2464.88 -1538.06 -462.15 100 0 0 0 0 0 64013 10420 AssaultRifle 2904.45 -173.76 -462.15 0 0 0 0 Rylisa
1676732 2525.72 -1432.52 -462.15 100 0 0 1 0 0 64013 11530 AssaultRifle 3434.81 -254.49 -366.1 0 0 0 0 Rylisa
1676975 2580.97 -1337.76 -462.15 100 0 0 1 0 0 65298 8926 AssaultRifle 3471.64 -264.1 -366.1 0 0 0 0 Rylisa
1677181 2643.72 -1262.8 -462.15 100 1 1 1 0 0 1028 9054 AssaultRifle 3491.05 -189.79 -366.1 0 0 0 0 Rylisa
1677445 2728.34 -1160.71 -462.15 100 0 0 1 0 0 1028 9844 AssaultRifle 3505.54 -130.19 -366.1 0 0 0 0 Rylisa
1677676 2792.99 -1069.5 -462.15 100 0 0 0 0 0 1028 10124 AssaultRifle 3505.54 -130.19 -366.1 0 1 0 0 Rylisa
1677926 2866.29 -962.49 -462.15 100 0 0 0 0 0 1028 10124 AssaultRifle 3505.54 -130.19 -366.1 0 1 0 0 Rylisa
1678175 2933.27 -864.63 -462.15 100 0 0 1 0 0 771 10086 AssaultRifle 3513.78 -96.23 -366.1 0 1 0 0 Rylisa
1678418 3008.35 -770.17 -462.15 100 0 0 1 0 0 20 5896 AssaultRifle 3615.97 -209.02 -342.89 0 1 0 0 Rylisa
1678664 3109.87 -732.96 -462.15 100 0 0 1 0 0 20 64568 AssaultRifle 3686.54 -346.48 -368.44 0 0 0 0 Rylisa
1678911 3230.54 -740.93 -430.1 100 0 0 1 0 0 65298 1142 AssaultRifle 3623.65 -316.46 -366.29 0 0 0 0 Rylisa
1679161 3329.55 -679.89 -366.1 100 0 0 0 0 0 64270 11578 AssaultRifle 3623.65 -316.46 -366.29 0 0 0 0 Rylisa
1679409 3388.27 -569.73 -366.1 100 0 0 1 0 0 63499 12704 AssaultRifle 3502.53 -222.95 -366.29 0 0 0 0 Rylisa
1679659 3426.99 -459.78 -366.1 100 0 0 1 0 0 63242 13910 AssaultRifle 3501.38 -162.26 -366.29 0 0 0 0 Rylisa
1679902 3453.23 -355.59 -366.1 100 0 0 1 0 0 63242 13910 AssaultRifle 3515.34 -86.72 -366.29 0 0 0 0 Rylisa
1680148 3476.5 -341.44 -334.16 60 0 0 1 0 0 62985 14704 AssaultRifle 3537.21 36.96 -368.12 0 0 0 0 Rylisa
1680399 3505.6 -316.21 -357.22 60 0 0 1 0 0 62213 16472 AssaultRifle 3468.52 72.94 -366.15 0 0 0 0 Rylisa
1680644 3499.77 -219.6 -366.15 60 0 0 1 0 0 62471 22312 AssaultRifle 3360.93 71.84 -366.15 0 0 0 0 Rylisa
1680899 3437.07 -124.46 -366.15 60 0 0 1 0 0 61956 24208 AssaultRifle 3273.92 13.75 -398.1 1 1 0 0 Rylisa
1681143 3341.2 -56.64 -366.15 60 0 0 1 0 0 60157 30940 AssaultRifle 3187.02 -44.18 -462.1 1 1 0 0 Rylisa
1681389 3214.66 -33.72 -446.1 60 1 0 1 0 0 60414 29326 AssaultRifle 3092.78 5.47 -462.1 1 1 0 0 Rylisa
1681597 3121.86 -8.25 -462.1 60 1 0 1 0 0 61699 32308 AssaultRifle 2999.38 -43.16 -462.1 1 0 0 0 Rylisa
1681843 3010.2 -13.88 -462.1 60 1 0 1 0 0 62471 33224 AssaultRifle 40.81 69.26 -414.72 0 0 0 0 Abaddon
1682092 2889.75 -45.12 -462.1 60 0 0 1 0 0 63242 43172 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1682341 2739.2 -286.06 -432.28 15 0 0 0 0 0 63242 43646 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1682591 2608.93 -500.67 -462.85 15 0 0 0 0 0 63499 48778 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
BOT_KILLED at 1682689
1683826 4098.0 1192.0 -327.1 100 0 0 0 0 0 0 33376 None 6.05 118.6 -590.15 0 0 0 0 Abaddon
1684076 4037.56 1188.99 -324.95 100 0 0 0 0 0 20 33530 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1684279 3937.2 1176.68 -309.83 100 0 0 0 0 0 0 34472 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1684525 3811.47 1156.86 -273.16 100 0 0 0 0 0 514 33440 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1684776 3692.78 1147.64 -270.1 100 0 0 0 0 0 514 33440 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1685022 3573.48 1139.9 -270.1 100 0 0 0 0 0 514 33440 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1685284 3456.59 1132.36 -270.1 100 0 0 0 0 0 514 33440 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1685516 3330.05 1124.19 -270.1 100 0 0 0 0 0 514 33440 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1685765 3219.93 1117.08 -270.1 100 0 0 0 0 0 514 33440 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1686011 3096.28 1109.11 -270.1 100 0 0 0 0 0 514 33440 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1686258 2976.98 1101.43 -270.1 100 0 0 0 0 0 0 33250 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1686507 2852.63 1098.82 -270.1 100 0 0 0 0 0 0 32852 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1686753 2740.83 1097.86 -270.1 100 0 0 0 0 0 0 33210 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1687000 2618.32 1088.13 -270.1 100 0 0 0 0 0 514 33762 AssaultRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1687251 2502.22 1076.92 -270.1 100 0 0 0 0 0 514 33762 AssaultRifle 6.05 118.6 -590.15 0 1 0 0 Abaddon
1687504 2380.8 1065.33 -270.1 100 0 0 0 0 0 514 33762 AssaultRifle 6.05 118.6 -590.15 0 1 0 0 Abaddon
1687745 2261.96 1059.92 -270.1 100 0 0 0 0 0 20 31994 AssaultRifle 6.05 118.6 -590.15 0 1 0 0 Abaddon
1687994 2138.58 1070.92 -270.1 100 0 0 0 0 0 20 31594 AssaultRifle 6.05 118.6 -590.15 0 1 0 0 Abaddon
1688242 2018.82 1084.4 -270.1 100 0 0 0 0 0 20 31594 AssaultRifle 6.05 118.6 -590.15 0 1 0 0 Abaddon
1688487 1904.84 1097.3 -270.1 100 0 0 0 0 0 20 31594 AssaultRifle 6.05 118.6 -590.15 0 1 0 0 Abaddon
1688736 1786.05 1110.75 -270.1 100 0 0 0 0 0 20 31594 AssaultRifle 6.05 118.6 -590.15 0 1 0 0 Abaddon
1688939 1689.38 1121.7 -270.1 100 0 0 0 0 0 20 31594 AssaultRifle 6.05 118.6 -590.15 0 1 0 0 Abaddon
WEAPON_PICKED at 1689135 1541.41 1141.2 -264.0
1689187 1567.71 1135.47 -270.1 100 0 0 0 0 0 20 31594 AssaultRifle 6.05 118.6 -590.15 0 1 0 1 Abaddon
1689444 1442.52 1148.19 -270.1 100 0 0 0 0 0 0 32044 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1689687 1324.24 1156.62 -270.1 100 0 0 0 0 0 0 32044 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1689938 1204.5 1164.95 -270.1 100 0 0 0 0 0 0 32044 BioRifle 6.05 118.6 -590.15 1 0 0 0 Abaddon
1690189 1086.15 1172.19 -270.1 100 0 0 0 0 0 0 32564 BioRifle 6.05 118.6 -590.15 1 0 0 0 Abaddon
1690431 965.67 1175.0 -270.1 100 0 0 0 0 0 0 32564 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1690682 846.25 1180.02 -270.1 100 0 0 0 0 0 0 31836 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1690927 718.96 1191.1 -270.1 100 0 0 0 0 0 0 31836 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1691174 602.28 1201.31 -270.1 100 0 0 0 0 0 0 32044 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1691428 480.58 1209.36 -270.1 100 0 0 0 0 0 0 32234 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1691670 363.63 1215.9 -270.1 100 0 0 0 0 0 514 32110 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1691924 246.74 1223.26 -270.1 100 0 0 0 0 0 514 32110 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1692166 129.36 1230.7 -270.1 100 0 0 0 0 0 514 32110 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1692412 7.15 1238.44 -270.1 100 0 0 0 0 0 514 32110 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1692666 -109.74 1245.83 -270.1 100 0 0 0 0 0 514 32280 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1692909 -217.0 1212.87 -270.1 100 0 0 0 0 0 64013 48114 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1693167 -188.12 1097.78 -270.1 100 0 0 0 0 0 20 58162 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1693406 -95.43 1041.86 -270.1 100 0 0 0 0 0 514 64902 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1693652 29.79 1030.02 -234.85 100 0 0 0 0 0 514 64902 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1693901 150.56 1022.56 -152.36 100 0 0 0 0 0 771 64902 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
1694150 271.37 1015.86 -69.92 100 0 0 0 0 0 1799 65256 BioRifle 6.05 118.6 -590.15 0 0 0 0 Abaddon
