BotName Bulent
Time LocX LocY LocZ Health DistToEnemy Shooting AltShooting EnemyVisibility Jumping Crouching
13497 2014.0 -2060.0 -78.15 100 2784.47 false false false false false
13546 2014.06 -2058.8 -78.15 100 2783.37 false false false false false
13597 2014.41 -2051.61 -78.15 100 2776.74 false false false false false
13659 2017.63 -2021.84 -78.15 100 2749.97 false false false false false
13714 2022.7 -1994.49 -78.15 100 2726.19 false false false false false
13766 2024.84 -1984.05 -78.15 100 2717.2 false false false false false
13824 2032.62 -1948.6 -78.15 100 2686.97 false false false false false
13875 2036.56 -1931.13 -78.15 100 2672.16 false false false false false
13925 2042.99 -1902.81 -78.15 100 2648.26 false false false false false
13981 2049.76 -1874.07 -78.15 100 2624.21 false false false false false
14026 2052.91 -1861.39 -78.15 100 2613.69 false false false false false
14080 2061.16 -1828.53 -78.15 100 2586.58 false false false false false
14135 2059.07 -1809.77 -78.15 100 2568.5 false false false false false
14192 2046.93 -1777.13 -76.0 100 2533.72 false false false false false
14245 2032.01 -1748.34 -75.15 100 2501.38 false false false false false
14301 2025.37 -1736.53 -75.15 100 2487.91 false false false false false
14351 2022.94 -1699.41 -75.15 100 2452.84 false false false false false
14401 2024.34 -1684.96 -79.1 100 2440.13 false false false false false
14459 2028.69 -1661.16 -79.1 100 2420.08 false false false false false
14507 2033.9 -1639.01 -79.1 100 2063.59 false false true false false
14577 2043.77 -1605.6 -79.1 100 2015.25 false false true false false
14629 2059.18 -1571.71 -79.1 100 1963.83 false false true false false
14681 2066.61 -1559.8 -79.1 100 1952.78 false false false false false
14734 2088.98 -1535.06 -79.1 100 1930.77 false false false false false
14781 2105.92 -1520.62 -79.1 100 1918.59 false false false false false
14837 2132.66 -1501.44 -79.1 100 1903.3 false false false false false
14889 2142.34 -1495.01 -79.1 100 1898.38 false false false false false
14937 2170.03 -1477.24 -79.1 100 1885.26 false false false false false
14990 2188.52 -1464.83 -79.1 100 1876.23 false false false false false
15036 2205.72 -1452.28 -79.1 100 1867.04 false false false false false
15087 2230.21 -1431.78 -79.1 100 1851.72 false false false false false
15138 2245.54 -1417.0 -79.1 100 1840.45 false false false false false
15188 2260.59 -1401.26 -79.1 100 1828.35 false false false false false
15238 2277.02 -1382.19 -79.1 100 1813.52 false false false false false
15285 2291.95 -1357.92 -79.1 100 1519.97 false false true false false
15342 2296.95 -1344.3 -79.1 100 1485.01 false false true false false
15392 2285.98 -1315.2 -79.1 100 1432.01 false false true false false
15442 2274.75 -1312.9 -79.1 100 1404.65 false false true false false
15493 2249.43 -1322.73 -79.1 100 1386.3 false false true false false
15541 2237.06 -1331.22 -79.1 100 1369.41 false false true false false
15591 2212.11 -1351.16 -79.1 100 1350.54 false false true false false
15640 2197.47 -1361.37 -79.1 100 1335.07 false false true false false
15691 2165.46 -1365.86 -79.1 100 1311.4 false false true false false
15759 2143.23 -1364.67 -79.1 100 1284.49 false false true false false
15808 2118.94 -1350.77 -79.1 100 1245.03 false false true false false
15865 2096.11 -1326.45 -79.1 100 1195.24 false false true false false
15918 2082.6 -1306.37 -79.1 100 1139.16 false false true false false
15972 2071.36 -1286.6 -79.1 100 1095.28 false false true false false
16039 2060.32 -1262.91 -79.1 100 1048.08 false false true false false
16080 2053.2 -1244.91 -79.1 100 1006.88 false false true false false
16134 2043.34 -1218.11 -79.1 100 956.78 false false true false false
16190 2035.12 -1194.83 -79.1 100 909.86 false false true false false
16241 2025.87 -1166.8 -79.1 100 847.09 false false true false false
16307 2018.5 -1140.22 -79.1 100 797.52 false false true false false
16348 2011.72 -1110.49 -79.1 100 744.38 false false true false false
16401 2009.48 -1099.58 -79.1 100 710.7 false false true false false
16455 2003.16 -1064.82 -79.1 100 652.64 false false true false false
16506 1999.37 -1040.43 -79.1 100 607 false false true false false
16568 1996.03 -1010.12 -79.1 100 557.89 false false true false false
16610 1994.38 -984.53 -79.1 100 516.08 true false true false false
16661 1993.97 -972.43 -79.1 100 488.3 true false true false false
16712 1984.93 -941.93 -79.1 100 438.62 true false true false false
16765 1972.48 -933.72 -79.1 100 410.91 true false true false false
16820 1936.94 -922.63 -79.1 100 386.69 true false true false false
16868 1925.8 -925.55 -79.1 100 371.07 true false true false false
16923 1922.22 -941.46 -79.1 100 367.78 true false true false false
16977 1926.78 -968.84 -79.1 100 375.49 true false true false false
17026 1934.09 -989.87 -79.1 100 377.96 true false true false false
17077 1941.29 -1008.37 -79.1 100 377.88 true false true false false
17125 1954.49 -1041.14 -79.1 100 387.68 true false true false false
17174 1959.8 -1055.17 -79.1 100 380.57 true false true false false
17227 1970.01 -1083.39 -79.1 100 383.68 true false true false false
17279 1978.09 -1105.17 -79.1 100 380.45 true false true false false
17338 1989.52 -1132.91 -79.1 100 402.79 true false false false false
17393 2000.26 -1157.27 -79.1 100 423.01 true false false false false
17446 2011.27 -1181.51 -79.1 100 443.72 true false false false false
17498 2022.91 -1205.99 -79.1 100 465.15 true false false false false
17558 2034.71 -1228.76 -79.1 100 485.43 true false false false false
17615 2048.86 -1253.0 -79.1 100 507.35 true false false false false
17662 2061.13 -1271.57 -79.1 100 524.39 true false false false false
17721 2072.15 -1298.15 -79.1 100 549.89 true false false false false
17778 2075.15 -1326.05 -79.1 100 577.5 true false false false false
17837 2075.25 -1354.6 -79.1 100 605.99 true false false false false
17888 2074.43 -1383.63 -79.1 100 635.01 true false false false false
