BotName Jack
Time LocX LocY LocZ Health DistToEnemy Shooting AltShooting EnemyVisibility Jumping Crouching
15608 1958.27 147.22 -78.1 130 504.11 false false false false false
15653 1958.27 147.22 -78.1 130 504.11 false false false false false
15708 1958.27 147.22 -78.1 130 504.11 false false false false false
15751 1958.27 147.22 -78.1 130 504.11 false false false false false
15800 1958.27 147.22 -78.1 130 504.11 false false false false false
15859 1958.27 147.22 -78.1 130 504.11 false false false false false
15902 1958.27 147.22 -78.1 130 504.11 false false false false false
15950 1958.27 147.22 -78.1 130 504.11 false false false false false
15996 1958.27 147.22 -78.1 130 504.11 false false false false false
16044 1958.27 147.22 -78.1 130 504.11 false false false false false
16095 1958.27 147.22 -78.1 130 504.11 false false false false false
16146 1958.27 147.22 -78.1 130 504.11 false false false false false
16195 1958.27 147.22 -78.1 130 504.11 false false false false false
16244 1958.27 147.22 -78.1 130 504.11 false false false false false
16294 1958.27 147.22 -78.1 130 504.11 false false false false false
16346 1958.27 147.22 -78.1 130 504.11 false false false false false
16393 1958.27 147.22 -78.1 130 504.11 false false false false false
16442 1958.27 147.22 -78.1 130 504.11 false false false false false
16492 1958.27 147.22 -78.1 130 504.11 false false false false false
16541 1958.27 147.22 -78.1 130 504.11 false false false false false
16592 1958.27 147.22 -78.1 130 504.11 false false false false false
16639 1958.27 147.22 -78.1 130 504.11 false false false false false
16689 1958.27 147.22 -78.1 130 504.11 false false false false false
16736 1958.27 147.22 -78.1 130 504.11 false false false false false
16785 1958.27 147.22 -78.1 130 504.11 false false false false false
16836 1958.27 147.22 -78.1 130 504.11 false false false false false
16888 1958.27 147.22 -78.1 130 504.11 false false false false false
16939 1958.27 147.22 -78.1 130 504.11 false false false false false
16990 1958.27 147.22 -78.1 130 504.11 false false false false false
17036 1958.27 147.22 -78.1 130 504.11 false false false false false
17083 1958.27 147.22 -78.1 130 504.11 false false false false false
17135 1958.27 147.22 -78.1 130 504.11 false false false false false
17180 1958.27 147.22 -78.1 130 504.11 false false false false false
17232 1958.27 147.22 -78.1 130 504.11 false false false false false
17282 1958.27 147.22 -78.1 130 504.11 false false false false false
17331 1958.27 147.22 -78.1 130 504.11 false false false false false
17385 1958.27 147.22 -78.1 130 504.11 false false false false false
17431 1958.27 147.22 -78.1 130 504.11 false false false false false
17481 1958.27 147.22 -78.1 130 504.11 false false false false false
17530 1958.27 147.22 -78.1 130 504.11 false false false false false
17579 1958.27 147.22 -78.1 130 504.11 false false false false false
17632 1958.27 147.22 -78.1 130 504.11 false false false false false
17676 1958.27 147.22 -78.1 130 504.11 false false false false false
17727 1958.27 147.22 -78.1 130 504.11 false false false false false
17777 1958.27 147.22 -78.1 130 504.11 false false false false false
17825 1958.27 147.22 -78.1 130 504.11 false false false false false
17874 1958.27 147.22 -78.1 130 504.11 false false false false false
17924 1958.27 147.22 -78.1 130 504.11 false false false false false
17973 1958.27 147.22 -78.1 130 504.11 false false false false false
18022 1958.27 147.22 -78.1 130 504.11 false false false false false
18071 1958.27 147.22 -78.1 130 504.11 false false false false false
18122 1958.27 147.22 -78.1 130 504.11 false false false false false
18182 1958.27 147.22 -78.1 130 504.11 false false false false false
18221 1958.27 147.22 -78.1 130 504.11 false false false false false
18270 1958.27 147.22 -78.1 130 504.11 false false false false false
18319 1958.27 147.22 -78.1 130 504.11 false false false false false
18368 1958.27 147.22 -78.1 130 504.11 false false false false false
18419 1958.27 147.22 -78.1 130 504.11 false false false false false
18472 1958.27 147.22 -78.1 130 504.11 false false false false false
18517 1958.27 147.22 -78.1 130 504.11 false false false false false
18571 1958.27 147.22 -78.1 130 504.11 false false false false false
18619 1958.27 147.22 -78.1 130 504.11 false false false false false
18668 1958.27 147.22 -78.1 130 504.11 false false false false false
18719 1958.27 147.22 -78.1 130 504.11 false false false false false
18773 1958.27 147.22 -78.1 130 504.11 false false false false false
18819 1958.27 147.22 -78.1 130 504.11 false false false false false
18864 1958.27 147.22 -78.1 130 504.11 false false false false false
18914 1958.27 147.22 -78.1 130 504.11 false false false false false
18964 1958.27 147.22 -78.1 130 504.11 false false false false false
19014 1958.27 147.22 -78.1 130 504.11 false false false false false
19063 1958.27 147.22 -78.1 130 504.11 false false false false false
19113 1958.27 147.22 -78.1 130 504.11 false false false false false
19164 1958.27 147.22 -78.1 130 504.11 false false false false false
19219 1958.27 147.22 -78.1 130 504.11 false false false false false
19265 1958.27 147.22 -78.1 130 504.11 false false false false false
19315 1958.27 147.22 -78.1 130 504.11 false false false false false
19363 1958.27 147.22 -78.1 130 504.11 false false false false false
19412 1958.27 147.22 -78.1 130 504.11 false false false false false
19462 1958.27 147.22 -78.1 130 504.11 false false false false false
19511 1958.27 147.22 -78.1 130 504.11 false false false false false
19561 1958.27 147.22 -78.1 130 504.11 false false false false false
19611 1958.27 147.22 -78.1 130 504.11 false false false false false
19661 1958.27 147.22 -78.1 130 504.11 false false false false false
19711 1958.27 147.22 -78.1 130 504.11 false false false false false
19762 1958.27 147.22 -78.1 130 504.11 false false false false false
19813 1958.27 147.22 -78.1 130 504.11 false false false false false
19866 1958.27 147.22 -78.1 130 504.11 false false false false false
19912 1958.27 147.22 -78.1 130 504.11 false false false false false
19963 1958.27 147.22 -78.1 130 504.11 false false false false false
20012 1958.27 147.22 -78.1 130 504.11 false false false false false
20062 1958.27 147.22 -78.1 130 504.11 false false false false false
20112 1958.27 147.22 -78.1 130 504.11 false false false false false
20160 1958.27 147.22 -78.1 130 504.11 false false false false false
20210 1958.27 147.22 -78.1 130 504.11 false false false false false
20259 1958.27 147.22 -78.1 130 504.11 false false false false false
20310 1958.27 147.22 -78.1 130 504.11 false false false false false
20358 1958.27 147.22 -78.1 130 504.11 false false false false false
20408 1958.27 147.22 -78.1 130 504.11 false false false false false
20459 1958.27 147.22 -78.1 130 504.11 false false false false false
20509 1958.27 147.22 -78.1 130 504.11 false false false false false
20564 1958.27 147.22 -78.1 130 504.11 false false false false false
20608 1958.27 147.22 -78.1 130 504.11 false false false false false
20657 1958.27 147.22 -78.1 130 504.11 false false false false false
20708 1958.27 147.22 -78.1 130 504.11 false false false false false
20755 1958.27 147.22 -78.1 130 504.11 false false false false false
20809 1958.27 147.22 -78.1 130 504.11 false false false false false
20857 1958.27 147.22 -78.1 130 504.11 false false false false false
20905 1958.27 147.22 -78.1 130 504.11 false false false false false
20970 1958.27 147.22 -78.1 130 504.11 false false false false false
21015 1958.27 147.22 -78.1 130 504.11 false false false false false
21065 1958.27 147.22 -78.1 130 504.11 false false false false false
21114 1958.27 147.22 -78.1 130 504.11 false false false false false
21164 1958.27 147.22 -78.1 130 504.11 false false false false false
21213 1958.27 147.22 -78.1 130 504.11 false false false false false
21263 1958.27 147.22 -78.1 130 504.11 false false false false false
21312 1958.27 147.22 -78.1 130 504.11 false false false false false
21364 1958.27 147.22 -78.1 130 504.11 false false false false false
21419 1958.27 147.22 -78.1 130 504.11 false false false false false
21463 1958.27 147.22 -78.1 130 504.11 false false false false false
21513 1958.27 147.22 -78.1 130 504.11 false false false false false
21562 1958.27 147.22 -78.1 130 504.11 false false false false false
21612 1958.27 147.22 -78.1 130 504.11 false false false false false
21660 1958.27 147.22 -78.1 130 504.11 false false false false false
21709 1958.27 147.22 -78.1 130 504.11 false false false false false
21760 1958.27 147.22 -78.1 130 504.11 false false false false false
21809 1958.27 147.22 -78.1 130 504.11 false false false false false
21859 1958.27 147.22 -78.1 130 504.11 false false false false false
21910 1958.27 147.22 -78.1 130 504.11 false false false false false
21957 1958.27 147.22 -78.1 130 504.11 false false false false false
22008 1958.27 147.22 -78.1 130 504.11 false false false false false
22057 1958.27 147.22 -78.1 130 504.11 false false false false false
22107 1958.27 147.22 -78.1 130 504.11 false false false false false
22156 1958.27 147.22 -78.1 130 504.11 false false false false false
22206 1958.27 147.22 -78.1 130 504.11 false false false false false
22254 1958.27 147.22 -78.1 130 504.11 false false false false false
22307 1958.27 147.22 -78.1 130 504.11 false false false false false
22353 1958.27 147.22 -78.1 130 504.11 false false false false false
22403 1958.27 147.22 -78.1 130 504.11 false false false false false
22451 1958.27 147.22 -78.1 130 504.11 false false false false false
22500 1958.27 147.22 -78.1 130 504.11 false false false false false
22551 1958.27 147.22 -78.1 130 504.11 false false false false false
22604 1958.27 147.22 -78.1 130 504.11 false false false false false
22651 1958.27 147.22 -78.1 130 504.11 false false false false false
22700 1958.27 147.22 -78.1 130 504.11 false false false false false
22750 1958.27 147.22 -78.1 130 504.11 false false false false false
22800 1958.27 147.22 -78.1 130 504.11 false false false false false
22853 1958.27 147.22 -78.1 130 504.11 false false false false false
22900 1958.27 147.22 -78.1 130 504.11 false false false false false
22947 1958.27 147.22 -78.1 130 504.11 false false false false false
22996 1958.27 147.22 -78.1 130 504.11 false false false false false
23044 1958.27 147.22 -78.1 130 504.11 false false false false false
23094 1958.27 147.22 -78.1 130 504.11 false false false false false
23144 1958.27 147.22 -78.1 130 504.11 false false false false false
23193 1958.27 147.22 -78.1 130 504.11 false false false false false
23242 1958.27 147.22 -78.1 130 504.11 false false false false false
23292 1958.27 147.22 -78.1 130 504.11 false false false false false
23342 1958.27 147.22 -78.1 130 504.11 false false false false false
23396 1958.27 147.22 -78.1 130 504.11 false false false false false
23441 1958.27 147.22 -78.1 130 504.11 false false false false false
23491 1958.27 147.22 -78.1 130 504.11 false false false false false
23542 1958.27 147.22 -78.1 130 504.11 false false false false false
23595 1958.27 147.22 -78.1 130 504.11 false false false false false
23641 1958.27 147.22 -78.1 130 504.11 false false false false false
23691 1958.27 147.22 -78.1 130 504.11 false false false false false
23741 1958.12 147.55 -78.1 130 504.44 false false false false false
23792 1955.81 152.54 -78.1 130 509.48 false false false false false
23841 1951.06 162.8 -78.1 130 519.87 false false false false false
23893 1944.09 177.83 -78.1 130 535.17 false false false false false
23944 1935.18 197.09 -78.1 130 554.87 false false false false false
24007 1925.6 217.72 -78.1 130 576.1 false false false false false
24043 1910.64 248.65 -78.1 130 608.19 false false false false false
24091 1899.98 268.19 -72.58 130 628.75 false false false false false
24140 1887.41 287.14 -71.23 130 649.06 false false false false false
24192 1872.38 304.84 -75.98 130 668.58 false false false false false
24241 1855.98 320.6 -78.1 130 686.67 false false false false false
24290 1838.29 335.67 -74.81 130 704.6 false false false false false
24340 1820.54 349.89 -71.3 130 722.04 false false false false false
24389 1802.19 364.14 -72.89 130 739.89 false false false false false
24439 1784.12 377.96 -75.9 130 757.53 false false false false false
24487 1766.0 391.71 -78.1 130 775.4 false false false false false
24536 1738.44 412.23 -78.1 130 802.69 false false false false false
24584 1719.53 424.86 -78.1 130 820.34 false false false false false
24634 1699.97 435.47 -78.1 130 836.53 false false false false false
